date,sales
10/31/2016,13865
11/1/2016,18600
11/2/2016,22823
11/3/2016,19073
11/4/2016,19289
11/5/2016,20543
11/6/2016,26292
11/7/2016,20678
11/8/2016,16476
11/9/2016,14811
11/10/2016,10685
11/11/2016,13071
11/12/2016,19065
11/13/2016,25993
11/14/2016,14659
11/15/2016,13860
11/16/2016,18196
11/17/2016,11946
11/18/2016,12293
11/19/2016,19740
11/20/2016,24132
11/21/2016,14643
11/22/2016,12935
11/23/2016,12942
11/24/2016,10396
11/25/2016,12671
11/26/2016,17834
11/27/2016,21242
11/28/2016,13316
11/29/2016,12170
11/30/2016,15533
12/1/2016,20687
12/2/2016,17278
12/3/2016,27634
12/4/2016,29886
12/5/2016,17126
12/6/2016,20654
12/7/2016,15424
12/8/2016,13001
12/9/2016,13292
12/10/2016,18751
12/11/2016,24547
12/12/2016,15186
12/13/2016,14496
12/14/2016,12958
12/15/2016,12252
12/16/2016,13450
12/17/2016,21610
12/18/2016,27705
12/19/2016,18518
12/20/2016,18628
12/21/2016,18884
12/22/2016,16888
12/23/2016,20235
12/24/2016,22531
12/25/2016,0
12/26/2016,27933
12/27/2016,19099
12/28/2016,21366
12/29/2016,19669
12/30/2016,22782
12/31/2016,20883
1/1/2017,0
