date,sales
10/31/2016,53758
11/1/2016,69451
11/2/2016,78145
11/3/2016,65923
11/4/2016,68614
11/5/2016,71954
11/6/2016,88851
11/7/2016,69582
11/8/2016,65616
11/9/2016,61613
11/10/2016,47729
11/11/2016,55936
11/12/2016,71354
11/13/2016,91582
11/14/2016,55360
11/15/2016,50897
11/16/2016,59465
11/17/2016,45575
11/18/2016,49828
11/19/2016,68814
11/20/2016,76749
11/21/2016,58946
11/22/2016,52517
11/23/2016,53936
11/24/2016,48487
11/25/2016,56782
11/26/2016,70165
11/27/2016,74347
11/28/2016,53833
11/29/2016,47457
11/30/2016,54772
12/1/2016,70321
12/2/2016,69089
12/3/2016,93749
12/4/2016,106446
12/5/2016,71720
12/6/2016,74315
12/7/2016,69883
12/8/2016,51430
12/9/2016,56281
12/10/2016,70753
12/11/2016,82977
12/12/2016,57608
12/13/2016,51948
12/14/2016,54423
12/15/2016,54059
12/16/2016,59239
12/17/2016,82230
12/18/2016,93399
12/19/2016,71078
12/20/2016,73754
12/21/2016,77190
12/22/2016,74707
12/23/2016,85189
12/24/2016,90433
12/25/2016,0
12/26/2016,91092
12/27/2016,72206
12/28/2016,78308
12/29/2016,75062
12/30/2016,90013
12/31/2016,83278
